00:00;0;0;1914,82;22,55;-273,17;0;0;0,65;28234,8;21,79;22,1;0;;;;;;;;;;;;;;;;;;
00:05;0;0;1914,91;22,53;-273,17;0;0;0,23;28234,88;21,7;22,31;0;;;;;;;;;;;;;;;;;;
00:10;0;0;1914,99;22,91;-273,17;0;0;0,14;28234,96;22,22;22,43;0;;;;;;;;;;;;;;;;;;
00:15;0;0;1915,07;23,19;-273,17;0;0;0,36;28235,04;22,4;22,53;0;;;;;;;;;;;;;;;;;;
00:20;0;0;1915,15;22,9;-273,17;0;0;0,59;28235,13;22,39;22,67;0;;;;;;;;;;;;;;;;;;
00:25;0;0;1915,24;23,11;-273,17;0;0;0,45;28235,21;22,67;22,87;0;;;;;;;;;;;;;;;;;;
00:30;0;0;1915,32;23,13;-273,17;0;0;0,59;28235,29;22,6;22,96;0;;;;;;;;;;;;;;;;;;
00:35;0;0;1915,4;23,1;-273,17;0;0;0,09;28235,38;22,34;23,03;0;;;;;;;;;;;;;;;;;;
00:40;0;0;1915,49;23,09;-273,17;0;0;0,27;28235,46;22,29;23,03;0;;;;;;;;;;;;;;;;;;
00:45;0;0;1915,57;23,24;-273,17;0;0;0;28235,54;22,59;23,14;0;;;;;;;;;;;;;;;;;;
00:50;0;0;1915,65;23,31;-273,17;0;0;0;28235,63;22,76;23,23;0;;;;;;;;;;;;;;;;;;
00:55;0;0;1915,74;23,28;-273,17;0;0;0;28235,71;22,67;23,27;0;;;;;;;;;;;;;;;;;;
01:00;0;0;1915,82;23,28;-273,17;0;0;0;28235,8;22,66;23,33;0;;;;;;;;;;;;;;;;;;
01:05;0;0;1915,9;23,07;-273,17;0;0;0,23;28235,88;22,35;23,29;0;;;;;;;;;;;;;;;;;;
01:10;0;0;1915,99;22,64;-273,17;0;0;0,05;28235,96;22,38;23,13;0;;;;;;;;;;;;;;;;;;
01:15;0;0;1916,07;22,44;-273,17;0;0;0;28236,05;22,61;22,86;0;;;;;;;;;;;;;;;;;;
01:20;0;0;1916,15;22,73;-273,17;0;0;0,09;28236,13;22,56;22,75;0;;;;;;;;;;;;;;;;;;
01:25;0;0;1916,24;22,28;-273,17;0;0;0,05;28236,21;21,52;22,82;0;;;;;;;;;;;;;;;;;;
01:30;0;0;1916,32;21,53;-273,17;0;0;0,05;28236,29;20,66;22,65;0;;;;;;;;;;;;;;;;;;
01:35;0;0;1916,4;21,57;-273,17;0;0;0;28236,38;20,74;22,47;0;;;;;;;;;;;;;;;;;;
