# Frequency
# BET Utilization
# Residual battery charge
9.03657935976	0.605777777778	7.86420124936e-06
19.285380503	0.607277777778	1.48707084596e-05
3.6003892122	0.0	1.0
6.85533561757	0.0	1.0
13.3544133916	0.0	1.0
0.866117485469	0.0	1.0
16.8625964115	0.605611111111	2.37523057346e-06
13.1607961167	0.607166666667	1.11546281347e-06
18.975820346	0.606944444444	8.61846348276e-06
13.994040103	0.0	1.0
18.4906720618	0.606944444444	7.37310881349e-06
14.272843403	0.0	1.0
18.2370408673	0.606333333333	1.12397259397e-06
18.1497016434	0.606888888889	7.37229404858e-06
4.21621374524	0.0	1.0
17.2770508194	0.606666666667	1.11163477034e-05
14.4680184491	0.0	1.0
13.9894332877	0.0	1.0
11.8490569407	0.0	1.0
17.4014062929	0.0	1.0
14.6220660068	0.606944444444	1.12340181351e-06
19.6182773683	0.0	1.0
15.6458658674	0.606777777778	2.36978415858e-06
1.24205767807	0.0	1.0
14.8637440661	0.0	1.0
19.9646567476	0.6055	4.87941139918e-06
14.8023039273	0.0	1.0
3.69553756344	0.0	1.0
17.9255103362	0.606611111111	6.11741614851e-06
2.28891666883	0.605055555556	3.85795437939e-06
15.093865959	0.0	1.0
18.1715345251	0.6065	1.12841633795e-06
12.2381424028	0.0	1.0
15.96039087	0.606388888889	3.62231289251e-06
7.93310786127	0.0	1.0
1.3081355251	0.0	1.0
7.15176691477	0.0	1.0
17.8652106083	0.607111111111	9.86795005342e-06
19.4907904389	0.606277777778	3.624540383e-06
3.20247635258	0.0	1.0
16.0113709563	0.6065	3.62645457964e-06
6.13414706816	0.0	1.0
14.0403742094	0.0	1.0
12.0921681632	0.0	1.0
9.41344155099	0.605	7.87120679768e-06
4.37854171808	0.604388888889	9.71357214314e-06
10.2982526744	0.0	1.0
8.43286060256	0.0	1.0
4.65780061194	0.604555555556	1.09614828191e-05
16.2045664508	0.0	1.0
7.30717974001	0.0	1.0
17.4970560014	0.0	1.0
14.2374180721	0.0	1.0
5.50048026662	0.0	1.0
17.2697953291	0.606555555556	4.86894067339e-06
11.9027279113	0.0	1.0
6.13844628902	0.0	1.0
11.8377241847	0.0	1.0
6.75683080683	0.0	1.0
5.8768178258	0.0	1.0
11.7895996339	0.0	1.0
2.31345107946	0.605055555556	3.85795437939e-06
14.8305103662	0.0	1.0
1.61278471073	0.0	1.0
13.7054032296	0.0	1.0
11.2333620368	0.0	1.0
6.89727991483	0.0	1.0
14.7257777142	0.0	1.0
14.1628653214	0.0	1.0
7.28725380375	0.0	1.0
16.4553141504	0.607333333333	7.37047063327e-06
0.605438277397	0.0	1.0
8.71136775286	0.605111111111	2.28657438046e-05
14.1871642806	0.0	1.0
3.43736399972	0.0	1.0
6.36250354459	0.0	1.0
3.87041691606	0.0	1.0
15.2383135658	0.606277777778	2.37558771766e-06
17.4462019129	0.0	1.0
4.12468861927	0.0	1.0
7.06718298807	0.0	1.0
14.8872821225	0.606444444444	1.1239227622e-06
16.9681892419	0.0	1.0
0.565836795968	0.0	1.0
18.6793333835	0.606666666667	2.37700886762e-06
11.0317420255	0.0	1.0
1.49313896888	0.0	1.0
4.86561106591	0.604555555556	1.09614828191e-05
10.9913187221	0.0	1.0
10.7131645484	0.0	1.0
2.50339529399	0.0	1.0
12.6911757634	0.0	1.0
6.93512014406	0.0	1.0
18.7922542717	0.605833333333	2.38221211137e-06
11.409188273	0.0	1.0
7.33181414594	0.605833333333	4.11313651952e-06
12.6878470114	0.0	1.0
4.30239925087	0.604611111111	9.710489119e-06
17.7585761986	0.0	1.0
10.7767156296	0.0	1.0
12.5023457049	0.0	1.0
2.39485276914	0.605055555556	3.85795437939e-06
9.4381365372	0.0	1.0
17.3168726927	0.6065	6.11943299366e-06
17.2697953291	0.606555555556	4.86894067339e-06
2.28891666883	0.605055555556	3.85795437939e-06
5.6275788282	0.0	1.0
10.4450159533	0.0	1.0
17.9255103362	0.606611111111	6.11741614851e-06
4.37854171808	0.604388888889	9.71357214314e-06
10.2982526744	0.0	1.0
10.2982526744	0.0	1.0
18.7922542717	0.605833333333	2.38221211137e-06
13.7054032296	0.0	1.0
0.565836795968	0.0	1.0
12.5023457049	0.0	1.0
18.1497016434	0.606888888889	7.37229404858e-06
18.1497016434	0.606888888889	7.37229404858e-06
3.61428171149	0.0	1.0
10.9913187221	0.0	1.0
